dyadid,location,sideb,gtd_gname,gname_match,coder,type,sidea,gwnoa,startyear,startyear2,finalyear,source,notes,crosswalk,notmissing,conflictid,sideb_gtd_additional,notes_sideb_gtd_id,mar_notes,vpfcomments913,rfm_notes,actorissue
343,Colombia,EPL,Colombian Patriotic Resistance,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Colombian Revolution,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Comando Independiente Revolucionario,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Commander Luciano Varela Antiguerrilla Group,11,Rubin,3,Government of Colombia,100,1968,1984,2004,,No information found but since it is an antiguerrilla group it is probably one of the paramilitary groups,0,NA,,,,,,,
343,Colombia,EPL,Commandos for A Popular alternative,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Comuneros,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Condor Plan Criminals,11,Rubin,3,Government of Colombia,100,1968,1984,2004,other,Operation Condor was an anti-communist covert operation to root out communist groups in south america: http://en.wikipedia.org/wiki/Operation_Condor,0,NA,,,,,,,
343,Colombia,EPL,Cuban Exiles,12,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Death Squad,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,,death squads seem to be affiliated with the paramilitaries rather than the insurgent groups: http://en.wikipedia.org/wiki/Paramilitarism_in_Colombia,0,NA,,,,,,,
343,Colombia,EPL,Death to Bazuqueros,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,Seem to be associated with the paramilitaries: http://en.wikipedia.org/wiki/Paramilitarism_in_Colombia,0,NA,,,,,,,
343,Colombia,EPL,Death to Drug Traffickers,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,Seem to be associated with the paramilitaries: http://en.wikipedia.org/wiki/Paramilitarism_in_Colombia,0,NA,,,,,,,
343,Colombia,EPL,Death to Kidnappers (MAS),11,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,http://en.wikipedia.org/wiki/Paramilitarism_in_Colombia,0,NA,,,,,,,
343,Colombia,EPL,Death to Rustlers,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,Seem to be associated with the paramilitaries: http://en.wikipedia.org/wiki/Paramilitarism_in_Colombia,0,NA,,,,,,,
343,Colombia,EPL,Death to the Demobilized Militias,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,Seem to be associated with the paramilitaries: http://en.wikipedia.org/wiki/Paramilitarism_in_Colombia,0,NA,,,,,,,
343,Colombia,EPL,Democratic Revolutionary Alliance (ARDE),11,Rubin,3,Government of Colombia,100,1968,1984,2004,"other, TRAC",A Contras group in Nicaragua: http://en.wikipedia.org/wiki/Democratic_Revolutionary_Alliance,0,NA,,,,,,,
343,Colombia,EPL,Dignity for Colombia,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,a communist group formerly supported by Castro's Cuban govt: http://articles.latimes.com/1996-06-29/news/mn-19654_1_cuban-president-fidel-castro,0,NA,,,,,,,
343,Colombia,EPL,Ecuadorian Communist Youth,11,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Ejercito Revolucionario Guevarista (Guevarist Revolutionary Army),10,Rubin,3,Government of Colombia,100,1968,1984,2004,TOPS,Dyad 342,0,NA,,,,,,,
343,Colombia,EPL,Falange,11,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,"A nationalist/facist movement inspired by Spanish nationalism, fascism and militarism in the 1930s: http://en.wikipedia.org/wiki/Falangism_in_Latin_America",0,NA,,,,,,,
343,Colombia,EPL,Free Fatherland,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Guerrilla Army of the Poor (EGP),11,Rubin,3,Government of Colombia,100,1968,1984,2004,TOPS,,0,NA,,,,,,,
343,Colombia,EPL,Guerrillas,5,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Gunmen,13,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Human Rights Renewal Movement (Renovacion por los Derechos Humanos),-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Individual,13,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Insurgency Commune,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Jaime Bateman Cayon Group (JBC),11,Rubin,3,Government of Colombia,100,1968,1984,2004,"other, TRAC","formed in 1990 by members of the 19 April Movement (Movimiento 19 de Abril, M-19) who refused to accept the latter's demobilization and entry into party politics: http://www.refworld.org/docid/3df4be2330.html",0,NA,,,,,,,
343,Colombia,EPL,Jorge Eliecer Gaitan Nationalist Movement,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,he was a pre-violencia period populist movement leader whose assasination was part of the catalyst for the Violencia,0,NA,,,,,,,
343,Colombia,EPL,Latin American Anti-Fascist Command,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Left-Wing Extremists,5,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Left-Wing Guerrillas,5,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Left-Wing Terrorists,5,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Libardo Moratoro Front,-97,Rubin,3,Government of Colombia,100,1968,1984,2004,other,affiliated with the EPL: http://web.stanford.edu/group/mappingmilitants/cgi-bin/groups/view/119,0,NA,,,,,,,
343,Colombia,EPL,Los Barriales,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,M-19 (Movement of April 19),10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 495,0,NA,,,,,,,
343,Colombia,EPL,M-19 Splinter,10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 495,0,NA,,,,,,,
343,Colombia,EPL,Macetos (Paramilitary Group),11,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Marxists,5,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Medellin Drug Cartel,11,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Military Liberation Front of Colombia,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Narco-Terrorists,5,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,National Liberation Army of Colombia (ELN),10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 342,0,NA,,,,,,,
343,Colombia,EPL,National Liberation People's Front (FPLN),-99,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,National Socialist Civic Workers Movement,12,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Neo-Nazi Group,12,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Nicaraguan Democratic Force (FDN),10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 231,0,NA,,,,,,,
343,Colombia,EPL,Other,13,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Paramilitaries,12,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Patriotic Liberation Front (FPL),-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Patriotic Morazanista Front (FPM),11,Rubin,3,Government of Colombia,100,1968,1984,2004,"other, TRAC",group active in Honduras and Nicaragua,0,NA,,,,,,,
343,Colombia,EPL,Peasant Self-Defense Group (ACCU),11,Rubin,3,Government of Colombia,100,1968,1984,2004,other,paramilitary,0,NA,,,,,,,
343,Colombia,EPL,Peasant protesters,5,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Pedro Leon Arboleda (PLA),-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,"he was a communist organization leader, but nothing clear about affiliation with the other organizations",0,NA,,,,,,,
343,Colombia,EPL,People's Liberation Forces (FPL),11,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,People's Revolutionary Army (ERP),10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 594,0,NA,,,,,,,
343,Colombia,EPL,People's Revolutionary Organization- Colombia (ORP),11,Rubin,3,Government of Colombia,100,1968,1984,2004,other,splinter from the ELN: http://en.wikipedia.org/wiki/People's_Revolutionary_Army_(Colombia),0,NA,,,,,,,
343,Colombia,EPL,Policarpa Salauarpieta (Women's Command),-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Popular Liberation Army (EPL),0,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,,0,NA,,,,,,,
343,Colombia,EPL,Popular Militia (Colombia),-99,Rubin,3,Government of Colombia,100,1968,1984,2004,,seems to be paramilitary but not confirmed,0,NA,,,,,,,
343,Colombia,EPL,Popular Revolutionary Commandos,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Popular Revolutionary Movement (Colombia),-99,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Quintin Lame,11,Rubin,3,Government of Colombia,100,1968,1984,2004,other,"an indigenous peoples rebel leader, founded a movement to push for independence for indigenous peoples",0,NA,,,,,,,
343,Colombia,EPL,Rebels,5,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Recontras,11,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Red Army Faction (RAF),11,Rubin,3,Government of Colombia,100,1968,1984,2004,,No indication that they are connected to theColombian rebel groups,0,NA,,,,,,,
343,Colombia,EPL,Red Flag (Venezuela),10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 778,0,NA,,,,,,,
343,Colombia,EPL,Red Guard,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Red Tribune,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Revolutionary Armed Forces for the Liberation of Colombia (FALCO),-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Revolutionary Armed Forces of Colombia (FARC),10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 237,0,NA,,,,,,,
343,Colombia,EPL,Revolutionary Organization of People in Arms (ORPA),10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 627,0,NA,,,,,,,
343,Colombia,EPL,Revolutionary Workers Party,-97,Rubin,3,Government of Colombia,100,1968,1984,2004,,"Found a wikipedia article on the Workers revolutionary party in Colombia, which identifies it as a political party in Colombia that grew out of the communist party and have various levels of contact with the communist armed groups. TRAC identifies Revolutionary Workers party in el salvador and bolivia",0,NA,,,,,,,
343,Colombia,EPL,Ricardo Franco Front (Dissident FARC),11,Rubin,3,Government of Colombia,100,1968,1984,2004,other,Split off from the FARC: http://en.wikipedia.org/wiki/Ricardo_Franco_Front_Command-South,0,NA,,,,,,,
343,Colombia,EPL,Right-Wing Death Squad,12,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Right-Wing Extremists,12,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Right-Wing Gunmen,12,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Right-Wing Paramilitaries,12,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Self Defense Forces,11,Rubin,3,Government of Colombia,100,1968,1984,2004,,Self-Defense forces usually refers to paramilitary groups in colombia,0,NA,,,,,,,
343,Colombia,EPL,Shining Path (SL),10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 235,0,NA,,,,,,,
343,Colombia,EPL,Simon Bolivar Guerrilla Coordinating Board (CGSB),2,Rubin,3,Government of Colombia,100,1968,1984,2004,TOPS,a n umbrella group of marxist groups in colomia and bolivia: http://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_Guerrilla_Coordinating_Board,0,NA,,,,,,,
343,Colombia,EPL,Student Demonstrators,13,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Students,13,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,The Extraditables,11,Rubin,3,Government of Colombia,100,1968,1984,2004,other,drug lords in colombia: http://en.wikipedia.org/wiki/The_Extraditables,0,NA,,,,,,,
343,Colombia,EPL,Tupac Amaru Revolutionary Movement (MRTA),10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 319,0,NA,,,,,,,
343,Colombia,EPL,Tupamaro Revolutionary Movement,10,Rubin,3,Government of Colombia,100,1968,1984,2004,ucdp,Dyad 491,0,NA,,,,,,,
343,Colombia,EPL,Unified Workers Command,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,United Self Defense Units of Colombia (AUC),11,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Unknown,13,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,Workers' Forces of Liberation,-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Workers' Self-Defense Movement (MAO),-99,Rubin,3,Government of Colombia,100,1968,1984,2004,TRAC,,0,NA,,,,,,,
343,Colombia,EPL,Workers/Employees,5,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,"former ""comrades-in-arms""",-99,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,leftist guerrillas-Bolivarian militia,12,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
343,Colombia,EPL,supporters of presidential candidate Belisario Bet,12,Rubin,3,Government of Colombia,100,1968,1984,2004,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Anti-Imperialist International Brigades,11,Rubin,3,Government of Indonesia,850,1975,1975,1998,TOPS,no mention of any affiliation with any other groups,0,NA,,,,,,,
344,Indonesia,Fretilin,Armed Forces for Liberation of East Timor (FALINTIL),1,Rubin,3,Government of Indonesia,850,1975,1975,1998,UCDP,,0,NA,,,,,,,
344,Indonesia,Fretilin,Catholic E. Timurese,5,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Commandos of France,11,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,E. Timorese Youths,5,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,East Timorese Activists,5,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Free Aceh Movement (GAM),10,Rubin,3,Government of Indonesia,850,1975,1975,1998,,dyad 347,0,NA,,,,,,,
344,Indonesia,Fretilin,Free Papua Movement (OPM-Organisasi Papua Merdeka),10,Rubin,3,Government of Indonesia,850,1975,1975,1998,,dyad 498,0,NA,,,,,,,
344,Indonesia,Fretilin,Huria Kristen Batak Protestan (HKBP),-99,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Irian Jaya Rebels,12,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Irianese Tribesmen,12,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Komando Jihad (Indonesian),11,Rubin,3,Government of Indonesia,850,1975,1975,1998,TOPS,predecessor organization to the Jemaah Islamiya (JI) and an offshoot of Darul Islam,0,NA,,,,,,,
344,Indonesia,Fretilin,Liberation Tigers of Tamil Eelam (LTTE),10,Rubin,3,Government of Indonesia,850,1975,1975,1998,,dyad 243,0,NA,,,,,,,
344,Indonesia,Fretilin,Mob,13,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Muslim Extremists,12,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Muslim Militants,12,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Muslim Youth,12,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Muslims,12,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,National Council of Maubere Resistance,4,Rubin,3,Government of Indonesia,850,1975,1975,1998,other,"http://en.wikipedia.org/wiki/National_Council_of_Maubere_Resistance ; an umbrella organization ofÊEast TimoreseÊindividuals and organizations dedicated to resisting theÊIndonesian occupationÊof 1975Ð1999. It was started in 1979, shortly beforeÊXanana GusmoÊbecame the leader ofÊFRETILIN.[1]ÊIn 1998 it became the National Council of Timorese Resistance",0,NA,,,,,,,
344,Indonesia,Fretilin,Ninjas,12,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Opposition Group,5,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Pro-Indonesia Activists,12,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Revolutionary Front for an Independent East Timor (FRETILIN),0,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,South Moluccans,12,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Timorese Students,5,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Timorese guerrillas,5,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Unknown,13,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,Youths,13,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
344,Indonesia,Fretilin,rioters,5,Rubin,3,Government of Indonesia,850,1975,1975,1998,,,0,NA,,,,,,,
347,Indonesia,GAM,Abu Sayyaf Group (ASG),10,Rubin,3,Government of Indonesia,850,1989,1990,2005,,dyad 249,0,NA,,,,,,,
347,Indonesia,GAM,Aitarak Militia,11,Rubin,3,Government of Indonesia,850,1989,1990,2005,other,http://en.wikipedia.org/wiki/Aitarak ; a pro-Indonesian govt militia that violently opposed the Timorese resistance and the Timorese civilian population during the independence struggle,0,NA,,,,,,,
347,Indonesia,GAM,Anti-Communist Command (KAK),11,Rubin,3,Government of Indonesia,850,1989,1990,2005,TOPS,no mention of any affiliation with any other groups,0,NA,,,,,,,
347,Indonesia,GAM,Armed Forces for Liberation of East Timor (FALINTIL),10,Rubin,3,Government of Indonesia,850,1989,1990,2005,,dyad 344,0,NA,,,,,,,
347,Indonesia,GAM,Besi Merah Putih Militia,11,Rubin,3,Government of Indonesia,850,1989,1990,2005,other,http://en.wikipedia.org/wiki/Besi_Merah_Putih ; pro-Indonesia govt militai in east timor during the independence struggle,0,NA,,,,,,,
347,Indonesia,GAM,Catholic E. Timurese,12,Rubin,3,Government of Indonesia,850,1989,1990,2005,,,0,NA,,,,,,,
347,Indonesia,GAM,Dayak gang,11,Rubin,3,Government of Indonesia,850,1989,1990,2005,other,most mention in google search turned up articles about a mostly christian group terrorizing Borneo,0,NA,,,,,,,
347,Indonesia,GAM,E. Timorese Youths,12,Rubin,3,Government of Indonesia,850,1989,1990,2005,,,0,NA,,,,,,,
347,Indonesia,GAM,East Timorese Activists,12,Rubin,3,Government of Indonesia,850,1989,1990,2005,,,0,NA,,,,,,,
347,Indonesia,GAM,Extremists,5,Rubin,3,Government of Indonesia,850,1989,1990,2005,,,0,NA,,,,,,,
347,Indonesia,GAM,Free Aceh Movement (GAM),0,Rubin,3,Government of Indonesia,850,1989,1990,2005,,,0,NA,,,,,,,
347,Indonesia,GAM,Free Papua Movement (OPM-Organisasi Papua Merdeka),10,Rubin,3,Government of Indonesia,850,1989,1990,2005,,dyad 498,0,NA,,,,,,,
347,Indonesia,GAM,French Armed Islamic Front,11,Rubin,3,Government of Indonesia,850,1989,1990,2005,,,0,NA,,,,,,,
347,Indonesia,GAM,Gunmen,13,Rubin,3,Government of Indonesia,850,1989,1990,2005,,,0,NA,,,,,,,
347,Indonesia,GAM,Huria Kristen Batak Protestan (HKBP),-99,Rubin,3,Government of Indonesia,850,1989,1990,2005,,,0,NA,,,,,,,
347,Indonesia,GAM,Individual,13,Rubin,3,Government of Indonesia,850,1989,1990,2005,,,0,NA,,,,,,,
347,Indonesia,GAM,Irianese Tribesmen,12,Rubin,3,Government of Indonesia,850,1989,1990,2005,,,0,NA,,,,,,,
347,Indonesia,GAM,Islamic Defenders' Front (FPI),-99,Rubin,3,Government of Indonesia,850,1989,1990,2005,"TRAC, other","http://en.wikipedia.org/wiki/Islamic_Defenders_Front ; an islamist terrorist organizationÉ the wikipedia article mentions activity in north sumatra, but no mention anywhere of any ties to GAM",0,NA,,,,,,,
347,Indonesia,GAM,Jemaah Islamiya (JI),-99,Rubin,3,Government of Indonesia,850,1989,1990,2005,TOPS,an iternational islamist terrorist organization active in the region (ties to MILF and other groups) but no mention of ties to GAM. It is a successor organization to Komando Jihad which was an offshoot of the Darul Islam movement in IndonesiaÉ which is related to the beginning of GAM in Aceh,0,NA,,,,,,,
347,Indonesia,GAM,Laskar Jihad,11,Rubin,3,Government of Indonesia,850,1989,1990,2005,other,http://en.wikipedia.org/wiki/Laskar_Jihad,0,NA,,,,,,,
